Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Post-demographic dividend,PST,4528.980199,4429.035064,4745.354344,5071.83978,5084.213968,5100.931108,5417.248543,5615.225887,5826.53468,6006.727933,6071.714501,6152.533417,6038.623606,6220.588916,6545.646091,6731.003441,6819.118523,7110.40587,7369.487504,7559.946879,7479.269689,7659.614105,7621.698832,7688.97979,7827.504021,7995.89789,8151.083079,8247.784509,8383.429182,8526.383089,8800.013336,8705.294574,8856.926737,8923.768108,9062.822946,9226.392799,9228.634011,9320.891154,9273.56852,8849.514631,9225.38755,9104.026508,9015.750504,9004.976147,8900.410845,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Pre-demographic dividend,PRE,..,101.1800849,104.954212,113.263565,118.7242266,125.2385342,128.1373637,133.6907847,139.4174359,146.9559045,153.7666351,145.6617752,166.4176679,174.2654141,176.7675757,188.4999231,194.7879959,193.6582375,194.7684945,195.6241578,186.6067004,173.1939621,183.6226152,184.9164653,184.4860757,188.4219707,183.6011054,180.5475223,175.8870149,174.8123054,170.5174958,179.2913324,190.5613705,182.8805327,205.1456222,188.0592895,197.3005101,195.8700396,191.3280544,196.7682195,229.1399727,238.9917169,236.5290665,253.7618207,256.273407,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Asia,SAS,..,87.196439,89.16803446,90.79027805,94.20687149,103.0131564,110.4102405,112.4183004,121.4373348,122.9574693,127.2122907,136.7019121,143.0996483,150.5479827,165.8621409,175.5635017,188.8729945,199.9338367,218.3267393,233.1650432,246.2464314,262.9792476,278.0515004,291.5158233,309.1766771,324.8400963,325.8801044,338.7317574,345.4845337,352.333264,356.2422659,357.8409863,372.3167376,391.0098397,412.960161,430.6716491,466.8476353,492.3447826,503.4397443,535.6271277,570.908872,615.5710014,637.2221168,673.8990367,705.3184354,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Asia (IDA & IBRD),TSA,..,87.196439,89.16803446,90.79027805,94.20687149,103.0131564,110.4102405,112.4183004,121.4373348,122.9574693,127.2122907,136.7019121,143.0996483,150.5479827,165.8621409,175.5635017,188.8729945,199.9338367,218.3267393,233.1650432,246.2464314,262.9792476,278.0515004,291.5158233,309.1766771,324.8400963,325.8801044,338.7317574,345.4845337,352.333264,356.2422659,357.8409863,372.3167376,391.0098397,412.960161,430.6716491,466.8476353,492.3447826,503.4397443,535.6271277,570.908872,615.5710014,637.2221168,673.8990367,705.3184354,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa,SSF,..,321.2100128,344.4719973,362.0700176,378.6426647,394.1056034,409.3646201,415.2740593,424.9418078,448.9850433,471.468995,483.6833116,496.8777545,490.768222,503.9766599,522.6552584,534.8631318,532.2816798,537.6014804,538.7416437,529.4383039,518.7308755,499.5561562,498.5653341,498.2834789,506.2780162,553.4494667,560.0994247,531.1904948,520.100049,514.1690109,492.9092778,513.7600559,512.8661013,520.8081588,525.1737088,530.0321296,539.6807334,516.2286729,493.5036543,508.1928424,512.3697293,497.4752961,492.3614699,487.3277069,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa (excluding high income),SSA,..,321.8653374,345.1521773,362.7335469,379.2806227,394.7539293,409.927339,415.7441461,425.4395857,449.457658,472.0461456,484.3019507,497.5337464,491.3685852,504.6074831,523.292703,535.4235489,532.703603,537.8919118,538.8999057,529.0513881,518.1682004,498.8216777,497.7388902,497.374964,505.1883652,552.3071881,558.7768745,529.5871228,518.4391029,512.245753,490.7704043,511.6626038,510.6155894,518.5074751,522.784405,527.5832558,537.158086,513.5920652,490.8385455,505.4567086,509.6552657,494.7520989,489.573194,484.5441524,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,321.2100128,344.4719973,362.0700176,378.6426647,394.1056034,409.3646201,415.2740593,424.9418078,448.9850433,471.468995,483.6833116,496.8777545,490.768222,503.9766599,522.6552584,534.8631318,532.2816798,537.6014804,538.7416437,529.4383039,518.7308755,499.5561562,498.5653341,498.2834789,506.2780162,553.4494667,560.0994247,531.1904948,520.100049,514.1690109,492.9092778,513.7600559,512.8661013,520.8081588,525.1737088,530.0321296,539.6807334,516.2286729,493.5036543,508.1928424,512.3697293,497.4752961,492.3614699,487.3277069,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Upper middle income,UMC,..,261.9501342,281.6097273,303.019398,314.4712626,341.5106764,360.8710327,388.3441634,422.1183573,458.4817338,484.8568113,498.2102933,518.9957714,544.350455,580.8760448,609.2549185,642.140764,676.2757003,710.9962831,735.7585415,1251.792457,1261.603037,1255.546099,1257.756124,1266.416243,1297.877946,1344.668539,1374.471008,1387.441634,1422.189513,1500.157279,1541.184292,1619.795685,1748.535959,1885.300631,2010.057366,2185.690707,2366.322647,2449.085839,2509.924297,2741.621445,2950.848595,3063.208611,3220.253983,3307.430471,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,World,WLD,..,1200.154649,1273.754481,1347.696643,1347.200692,1356.218611,1427.324298,1473.262908,1525.395515,1570.256394,1587.310954,1596.724562,1571.311934,1608.598878,1680.233108,1719.397928,1743.530604,1803.949384,1860.10699,1897.447661,2127.89338,2153.515424,2134.3885,2140.330104,2163.305211,2200.646481,2239.651857,2262.408376,2284.670214,2317.324368,2386.821837,2380.43423,2435.206827,2500.607991,2578.490901,2656.320841,2732.630427,2822.317567,2843.644516,2794.193559,2958.335687,3023.63633,3049.313298,3109.617743,3131.710537,..,..,..,..,..
